"SECONDS";"PID";"VALUE";"UNITS";
"81471.363919";"Oxygen sensor 1 Bank 1 Voltage";"0";"V";
"81471.522919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81471.522919";"Oxygen sensor 2 Bank 1 Voltage";"0.14";"V";
"81472.047919";"Distance traveled with MIL on";"0";"km";
"81472.206919";"Commanded evaporative purge";"0";"%";
"81472.364919";"# warm-ups since codes cleared";"0";"";
"81472.488919";"Distance traveled since codes cleared";"30662";"km";
"81472.636919";"Catalyst temperature Bank 1 Sensor 1";"844";"℃";
"81472.789919";"Catalyst temperature Bank 1 Sensor 2";"672";"℃";
"81473.330919";"Control module voltage";"14.2";"V";
"81473.453919";"Absolute load value";"59.2156862745098";"%";
"81473.574919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81473.698919";"Relative throttle position";"14";"%";
"81473.825919";"Ambient air temperature";"8";"℃";
"81473.951919";"Absolute pedal position E";"67";"%";
"81474.097919";"Commanded throttle actuator";"28";"%";
"81474.433919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81474.576919";"Absolute throttle position B";"81";"%";
"81474.708919";"Absolute pedal position D";"68";"%";
"81474.798919";"OBD Module Voltage";"14.2";"V";
"81475.477919";"Calculated engine load value";"37.6470588235294";"%";
"81475.655919";"Short term fuel % trim - Bank 1";"12.5";"%";
"81475.782919";"Long term fuel % trim - Bank 1";"-2.34375";"%";
"81475.908919";"Calculated boost";"-11.2150430914083";"psi";
"81475.908919";"Intake manifold absolute pressure";"3.480905712168";"psi";
"81476.056919";"Calculated instant fuel rate";"0";"L/h";
"81476.056919";"Engine RPM";"1458";"rpm";
"81476.056919";"Engine RPM x1000";"1.5";"rpm";
"81476.056919";"Fuel used";"0.0627772117401393";"L";
"81476.056919";"Fuel used (total)";"18.7914595607282";"L";
"81476.056919";"Fuel used price";"0.0634049838575407";"$";
"81476.056919";"Fuel used price (total)";"18.92";"$";
"81476.056919";"Instant engine power (based on fuel consumption)";"0";"hp";
"81476.206919";"Average speed";"61.2595922519862";"km/h";
"81476.206919";"Calculated instant fuel consumption";"0";"L/100km";
"81476.206919";"Distance travelled";"8.12756958438889";"km";
"81476.206919";"Distance travelled (total)";"675.88617643635";"km";
"81476.206919";"Vehicle acceleration";"-0.0684125904550245";"m/s²";
"81476.206919";"Vehicle speed";"50";"km/h";
"81476.337919";"Timing advance";"0";"°";
"81476.486919";"Intake air temperature";"17";"℃";
"81476.634919";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"81476.634919";"Throttle position";"12.9411764705882";"%";
"81477.058919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81477.058919";"Oxygen sensor 1 Bank 1 Voltage";"0.01";"V";
"81477.185919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81477.185919";"Oxygen sensor 2 Bank 1 Voltage";"0.06";"V";
"81477.586919";"Distance traveled with MIL on";"0";"km";
"81477.717919";"Commanded evaporative purge";"0";"%";
"81477.868919";"# warm-ups since codes cleared";"0";"";
"81477.999919";"Distance traveled since codes cleared";"30662";"km";
"81478.154919";"Catalyst temperature Bank 1 Sensor 1";"839";"℃";
"81478.286919";"Catalyst temperature Bank 1 Sensor 2";"669";"℃";
"81478.582919";"Control module voltage";"14.2";"V";
"81479.093919";"Absolute load value";"12.5490196078431";"%";
"81479.222919";"Fuel/Air commanded equivalence ratio";"14.00197416";"";
"81479.381919";"Relative throttle position";"54";"%";
"81479.548919";"Ambient air temperature";"8";"℃";
"81479.707919";"Absolute pedal position E";"76";"%";
"81479.858919";"Commanded throttle actuator";"97";"%";
"81480.158919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81480.288919";"Absolute throttle position B";"88";"%";
"81480.439919";"Absolute pedal position D";"78";"%";
"81480.538919";"OBD Module Voltage";"14.3";"V";
"81481.362919";"Calculated engine load value";"100";"%";
"81481.518919";"Engine coolant temperature";"84";"℃";
"81481.673919";"Short term fuel % trim - Bank 1";"0";"%";
"81481.805919";"Long term fuel % trim - Bank 1";"-6.25";"%";
"81481.942919";"Calculated boost";"-0.337212740866787";"psi";
"81481.942919";"Intake manifold absolute pressure";"14.358736062693";"psi";
"81482.114919";"Engine RPM";"1326";"rpm";
"81482.114919";"Engine RPM x1000";"1.3";"rpm";
"81482.270919";"Average speed";"61.0682966914559";"km/h";
"81482.270919";"Calculated instant fuel consumption";"0";"L/100km";
"81482.270919";"Distance travelled";"8.20504874777778";"km";
"81482.270919";"Distance travelled (total)";"675.963655599739";"km";
"81482.270919";"Vehicle acceleration";"-0.250274720482573";"m/s²";
"81482.270919";"Vehicle speed";"46";"km/h";
"81482.420919";"Timing advance";"5";"°";
"81482.570919";"Intake air temperature";"18";"℃";
"81483.137919";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"81483.137919";"Throttle position";"89.0196078431373";"%";
"81483.275919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81483.275919";"Oxygen sensor 1 Bank 1 Voltage";"0.84";"V";
"81483.425919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81483.425919";"Oxygen sensor 2 Bank 1 Voltage";"0.925";"V";
"81483.882919";"Distance traveled with MIL on";"0";"km";
"81484.034919";"Commanded evaporative purge";"15";"%";
"81484.166919";"# warm-ups since codes cleared";"0";"";
"81484.286919";"Distance traveled since codes cleared";"30662";"km";
"81484.418919";"Catalyst temperature Bank 1 Sensor 1";"825";"℃";
"81484.557919";"Catalyst temperature Bank 1 Sensor 2";"658";"℃";
"81485.861919";"Control module voltage";"14.2";"V";
"81485.989919";"Absolute load value";"23.921568627451";"%";
"81486.138919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81486.284919";"Relative throttle position";"2";"%";
"81486.432919";"Ambient air temperature";"8";"℃";
"81486.559919";"Absolute pedal position E";"14";"%";
"81486.688919";"Commanded throttle actuator";"2";"%";
"81486.984919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81487.122919";"Absolute throttle position B";"13";"%";
"81487.494919";"Absolute pedal position D";"14";"%";
"81487.597919";"OBD Module Voltage";"14.2";"V";
"81487.962919";"Calculated engine load value";"92.9411764705882";"%";
"81488.091919";"Short term fuel % trim - Bank 1";"3.125";"%";
"81488.240919";"Long term fuel % trim - Bank 1";"-7.03125";"%";
"81488.399919";"Calculated boost";"-0.337212740866787";"psi";
"81488.399919";"Intake manifold absolute pressure";"14.358736062693";"psi";
"81488.547919";"Engine RPM";"1389";"rpm";
"81488.547919";"Engine RPM x1000";"1.4";"rpm";
"81488.676919";"Average speed";"60.8843913422158";"km/h";
"81488.676919";"Calculated instant fuel consumption";"0";"L/100km";
"81488.676919";"Distance travelled";"8.28869134733333";"km";
"81488.676919";"Distance travelled (total)";"676.047298199294";"km";
"81488.676919";"Vehicle speed";"47";"km/h";
"81488.825919";"Timing advance";"7";"°";
"81489.157919";"Intake air temperature";"18";"℃";
"81489.306919";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"81489.306919";"Throttle position";"89.0196078431373";"%";
"81489.453919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81489.453919";"Oxygen sensor 1 Bank 1 Voltage";"0.84";"V";
"81489.611919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81489.611919";"Oxygen sensor 2 Bank 1 Voltage";"0.875";"V";
"81490.074919";"Distance traveled with MIL on";"0";"km";
"81490.206919";"Commanded evaporative purge";"10";"%";
"81490.355919";"# warm-ups since codes cleared";"0";"";
"81490.505919";"Distance traveled since codes cleared";"30662";"km";
"81490.940919";"Catalyst temperature Bank 1 Sensor 1";"826";"℃";
"81491.094919";"Catalyst temperature Bank 1 Sensor 2";"654";"℃";
"81491.366919";"Control module voltage";"14.2";"V";
"81491.490919";"Absolute load value";"63.5294117647059";"%";
"81491.642919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81491.766919";"Relative throttle position";"6";"%";
"81491.889919";"Ambient air temperature";"8";"℃";
"81492.039919";"Absolute pedal position E";"15";"%";
"81492.193919";"Commanded throttle actuator";"2";"%";
"81492.479919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81492.629919";"Absolute throttle position B";"13";"%";
"81493.021919";"Absolute pedal position D";"14";"%";
"81493.142919";"OBD Module Voltage";"14.3";"V";
"81493.512919";"Calculated engine load value";"13.7254901960784";"%";
"81493.660919";"Engine coolant temperature";"84";"℃";
"81493.789919";"Short term fuel % trim - Bank 1";"0";"%";
"81493.941919";"Long term fuel % trim - Bank 1";"-3.125";"%";
"81494.093919";"Calculated boost";"-11.5051185674227";"psi";
"81494.093919";"Intake manifold absolute pressure";"3.190830236154";"psi";
"81494.243919";"Calculated instant fuel rate";"1.27774146677971";"L/h";
"81494.243919";"Engine RPM";"1481";"rpm";
"81494.243919";"Engine RPM x1000";"1.5";"rpm";
"81494.243919";"Instant engine power (based on fuel consumption)";"4.99877748562191";"hp";
"81494.598919";"Average speed";"60.7664089318355";"km/h";
"81494.598919";"Calculated instant fuel consumption";"2.50537542505826";"L/100km";
"81494.598919";"Distance travelled";"8.37256731725";"km";
"81494.598919";"Distance travelled (total)";"676.131174169211";"km";
"81494.598919";"Vehicle speed";"51";"km/h";
"81494.735919";"Timing advance";"0";"°";
"81494.934919";"Intake air temperature";"16";"℃";
"81495.084919";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"81495.084919";"Throttle position";"13.3333333333333";"%";
"81495.214919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81495.214919";"Oxygen sensor 1 Bank 1 Voltage";"0";"V";
"81495.365919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81495.365919";"Oxygen sensor 2 Bank 1 Voltage";"0.05";"V";
"81495.822919";"Distance traveled with MIL on";"0";"km";
"81496.377919";"Commanded evaporative purge";"0";"%";
"81496.504919";"# warm-ups since codes cleared";"0";"";
"81496.624919";"Distance traveled since codes cleared";"30662";"km";
"81496.757919";"Catalyst temperature Bank 1 Sensor 1";"826";"℃";
"81496.878919";"Catalyst temperature Bank 1 Sensor 2";"659";"℃";
"81497.152919";"Control module voltage";"14.1";"V";
"81497.316919";"Absolute load value";"15.6862745098039";"%";
"81497.497919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81497.631919";"Relative throttle position";"2";"%";
"81497.792919";"Ambient air temperature";"8";"℃";
"81497.924919";"Absolute pedal position E";"14";"%";
"81498.324919";"Commanded throttle actuator";"2";"%";
"81498.586919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81498.771919";"Absolute throttle position B";"13";"%";
"81498.943919";"Absolute pedal position D";"14";"%";
"81499.146919";"OBD Module Voltage";"14.2";"V";
"81499.435919";"Calculated engine load value";"15.6862745098039";"%";
"81499.568919";"Short term fuel % trim - Bank 1";"0";"%";
"81499.715919";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"81499.851919";"Calculated boost";"-11.6501563054299";"psi";
"81499.851919";"Intake manifold absolute pressure";"3.045792498147";"psi";
"81500.312919";"Engine RPM";"1339";"rpm";
"81500.312919";"Engine RPM x1000";"1.3";"rpm";
"81500.440919";"Average speed";"60.5944864785543";"km/h";
"81500.440919";"Calculated instant fuel consumption";"2.77769884082546";"L/100km";
"81500.440919";"Distance travelled";"8.44722828297222";"km";
"81500.440919";"Distance travelled (total)";"676.205835134933";"km";
"81500.440919";"Vehicle speed";"46";"km/h";
"81500.592919";"Timing advance";"0";"°";
"81500.740919";"Intake air temperature";"17";"℃";
"81500.856919";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"81500.856919";"Throttle position";"13.3333333333333";"%";
"81500.984919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81500.984919";"Oxygen sensor 1 Bank 1 Voltage";"0";"V";
"81501.141919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81501.141919";"Oxygen sensor 2 Bank 1 Voltage";"0";"V";
"81501.632919";"Distance traveled with MIL on";"0";"km";
"81502.174919";"Commanded evaporative purge";"0";"%";
"81502.323919";"# warm-ups since codes cleared";"0";"";
"81502.476919";"Distance traveled since codes cleared";"30662";"km";
"81502.626919";"Catalyst temperature Bank 1 Sensor 1";"821";"℃";
"81502.775919";"Catalyst temperature Bank 1 Sensor 2";"652";"℃";
"81503.049919";"Control module voltage";"14.2";"V";
"81503.201919";"Absolute load value";"14.1176470588235";"%";
"81503.350919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81503.500919";"Relative throttle position";"2";"%";
"81503.628919";"Ambient air temperature";"8";"℃";
"81504.056919";"Absolute pedal position E";"61";"%";
"81504.215919";"Commanded throttle actuator";"40";"%";
"81504.518919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81504.668919";"Absolute throttle position B";"17";"%";
"81504.816919";"Absolute pedal position D";"14";"%";
"81504.884919";"OBD Module Voltage";"14.3";"V";
"81505.289919";"Calculated engine load value";"20.7843137254902";"%";
"81505.445919";"Engine coolant temperature";"85";"℃";
"81505.574919";"Short term fuel % trim - Bank 1";"13.28125";"%";
"81506.081919";"Long term fuel % trim - Bank 1";"-4.6875";"%";
"81506.208919";"Calculated boost";"-12.0852695194516";"psi";
"81506.208919";"Intake manifold absolute pressure";"2.610679284126";"psi";
"81506.400919";"Engine RPM";"1336";"rpm";
"81506.400919";"Engine RPM x1000";"1.3";"rpm";
"81506.534919";"Average speed";"60.4194029169651";"km/h";
"81506.534919";"Calculated instant fuel consumption";"2.77769884082546";"L/100km";
"81506.534919";"Distance travelled";"8.52509273980555";"km";
"81506.534919";"Distance travelled (total)";"676.283699591767";"km";
"81506.534919";"Vehicle speed";"46";"km/h";
"81506.685919";"Timing advance";"10";"°";
"81506.837919";"Intake air temperature";"18";"℃";
"81506.964919";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"81506.964919";"Throttle position";"12.9411764705882";"%";
"81507.120919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"7.8125";"%";
"81507.120919";"Oxygen sensor 1 Bank 1 Voltage";"0.89";"V";
"81507.249919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"0";"%";
"81507.249919";"Oxygen sensor 2 Bank 1 Voltage";"0.105";"V";
"81508.118919";"Distance traveled with MIL on";"0";"km";
"81508.238919";"Commanded evaporative purge";"13";"%";
"81508.393919";"# warm-ups since codes cleared";"0";"";
"81508.544919";"Distance traveled since codes cleared";"30662";"km";
"81508.664919";"Catalyst temperature Bank 1 Sensor 1";"815";"℃";
"81508.833919";"Catalyst temperature Bank 1 Sensor 2";"634";"℃";
"81509.118919";"Control module voltage";"14.2";"V";
"81509.244919";"Absolute load value";"13.3333333333333";"%";
"81509.366919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81509.522919";"Relative throttle position";"2";"%";
"81509.648919";"Ambient air temperature";"8";"℃";
"81509.768919";"Absolute pedal position E";"14";"%";
"81510.311919";"Commanded throttle actuator";"2";"%";
"81510.636919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81510.791919";"Absolute throttle position B";"13";"%";
"81510.945919";"Absolute pedal position D";"14";"%";
"81511.007919";"OBD Module Voltage";"14.2";"V";
"81511.437919";"Calculated engine load value";"15.6862745098039";"%";
"81511.569919";"Short term fuel % trim - Bank 1";"2.34375";"%";
"81511.718919";"Long term fuel % trim - Bank 1";"-4.6875";"%";
"81511.869919";"Calculated boost";"-11.2150430914083";"psi";
"81511.869919";"Intake manifold absolute pressure";"3.480905712168";"psi";
"81512.387919";"Engine RPM";"1364";"rpm";
"81512.387919";"Engine RPM x1000";"1.4";"rpm";
"81512.506919";"Vehicle acceleration";"-0.0233031975264368";"m/s²";
"81512.516919";"Average speed";"60.2399287810537";"km/h";
"81512.516919";"Calculated instant fuel consumption";"2.83942548173269";"L/100km";
"81512.516919";"Distance travelled";"8.59986717730555";"km";
"81512.516919";"Distance travelled (total)";"676.358474029267";"km";
"81512.516919";"Vehicle acceleration";"-0.0233031975264368";"m/s²";
"81512.516919";"Vehicle speed";"45";"km/h";
"81512.655919";"Timing advance";"-4";"°";
"81512.833919";"Intake air temperature";"18";"℃";
"81512.961919";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"81512.961919";"Throttle position";"13.3333333333333";"%";
"81513.111919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"-11.71875";"%";
"81513.111919";"Oxygen sensor 1 Bank 1 Voltage";"0.045";"V";
"81513.260919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"0";"%";
"81513.260919";"Oxygen sensor 2 Bank 1 Voltage";"0.14";"V";
"81513.663919";"Distance traveled with MIL on";"0";"km";
"81514.372919";"Commanded evaporative purge";"27";"%";
"81514.520919";"# warm-ups since codes cleared";"0";"";
"81514.647919";"Distance traveled since codes cleared";"30662";"km";
"81514.778919";"Catalyst temperature Bank 1 Sensor 1";"807";"℃";
"81514.906919";"Catalyst temperature Bank 1 Sensor 2";"614";"℃";
"81515.216919";"Control module voltage";"14.1";"V";
"81515.387919";"Absolute load value";"13.7254901960784";"%";
"81515.518919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81515.677919";"Relative throttle position";"2";"%";
"81516.049919";"Ambient air temperature";"8";"℃";
"81516.201919";"Absolute pedal position E";"70";"%";
"81516.354919";"Commanded throttle actuator";"33";"%";
"81516.694919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81516.820919";"Absolute throttle position B";"86";"%";
"81516.948919";"Absolute pedal position D";"78";"%";
"81517.079919";"OBD Module Voltage";"14.2";"V";
"81517.687919";"Calculated engine load value";"100";"%";
"81517.834919";"Engine coolant temperature";"84";"℃";
"81517.982919";"Short term fuel % trim - Bank 1";"0";"%";
"81518.130919";"Long term fuel % trim - Bank 1";"-7.8125";"%";
"81518.277919";"Calculated boost";"-0.337212740866787";"psi";
"81518.277919";"Intake manifold absolute pressure";"14.358736062693";"psi";
"81518.424919";"Engine RPM";"1495";"rpm";
"81518.424919";"Engine RPM x1000";"1.5";"rpm";
"81518.572919";"Average speed";"60.1439494288424";"km/h";
"81518.572919";"Calculated instant fuel consumption";"2.45719512842252";"L/100km";
"81518.572919";"Distance travelled";"8.68735538475";"km";
"81518.572919";"Distance travelled (total)";"676.445962236711";"km";
"81518.572919";"Vehicle speed";"52";"km/h";
"81518.724919";"Timing advance";"-4";"°";
"81519.141919";"Intake air temperature";"19";"℃";
"81519.293919";"Fuel economizer (based on fuel system status and throttle position)";"0";"";
"81519.293919";"Throttle position";"12.9411764705882";"%";
"81519.440919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"10.15625";"%";
"81519.440919";"Oxygen sensor 1 Bank 1 Voltage";"0.03";"V";
"81519.568919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81519.568919";"Oxygen sensor 2 Bank 1 Voltage";"0.84";"V";
"81519.964919";"Distance traveled with MIL on";"0";"km";
"81520.111919";"Commanded evaporative purge";"0";"%";
"81520.237919";"# warm-ups since codes cleared";"0";"";
"81520.635919";"Distance traveled since codes cleared";"30662";"km";
"81520.760919";"Catalyst temperature Bank 1 Sensor 1";"810";"℃";
"81520.888919";"Catalyst temperature Bank 1 Sensor 2";"612";"℃";
"81521.186919";"Control module voltage";"14.2";"V";
"81521.313919";"Absolute load value";"13.3333333333333";"%";
"81521.464919";"Fuel/Air commanded equivalence ratio";"14.63112084";"";
"81521.622919";"Relative throttle position";"2";"%";
"81521.816919";"Ambient air temperature";"8";"℃";
"81521.943919";"Absolute pedal position E";"14";"%";
"81522.301919";"Commanded throttle actuator";"2";"%";
"81522.575919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81522.724919";"Absolute throttle position B";"21";"%";
"81522.911919";"Absolute pedal position D";"64";"%";
"81523.078919";"OBD Module Voltage";"14.3";"V";
"81523.381919";"Calculated engine load value";"97.6470588235294";"%";
"81523.509919";"Short term fuel % trim - Bank 1";"0";"%";
"81523.917919";"Long term fuel % trim - Bank 1";"-7.8125";"%";
"81524.043919";"Calculated boost";"-0.337212740866787";"psi";
"81524.043919";"Intake manifold absolute pressure";"14.358736062693";"psi";
"81524.182919";"Calculated instant fuel rate";"0";"L/h";
"81524.182919";"Engine RPM";"1421";"rpm";
"81524.182919";"Engine RPM x1000";"1.4";"rpm";
"81524.182919";"Instant engine power (based on fuel consumption)";"0";"hp";
"81524.351919";"Average speed";"60.032485503455";"km/h";
"81524.351919";"Calculated instant fuel consumption";"0";"L/100km";
"81524.351919";"Distance travelled";"8.76759620419444";"km";
"81524.351919";"Distance travelled (total)";"676.526203056156";"km";
"81524.351919";"Vehicle speed";"50";"km/h";
"81524.478919";"Timing advance";"9";"°";
"81524.604919";"Intake air temperature";"19";"℃";
"81524.751919";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"81524.751919";"Throttle position";"89.0196078431373";"%";
"81524.904919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81524.904919";"Oxygen sensor 1 Bank 1 Voltage";"0.765";"V";
"81525.053919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81525.053919";"Oxygen sensor 2 Bank 1 Voltage";"0.135";"V";
"81525.771919";"Distance traveled with MIL on";"0";"km";
"81525.892919";"Commanded evaporative purge";"11";"%";
"81526.047919";"# warm-ups since codes cleared";"0";"";
"81526.178919";"Distance traveled since codes cleared";"30662";"km";
"81526.306919";"Catalyst temperature Bank 1 Sensor 1";"812";"℃";
"81526.455919";"Catalyst temperature Bank 1 Sensor 2";"611";"℃";
"81526.740919";"Control module voltage";"14.2";"V";
"81526.932919";"Absolute load value";"86.2745098039216";"%";
"81527.068919";"Fuel/Air commanded equivalence ratio";"14.55789156";"";
"81527.567919";"Relative throttle position";"100";"%";
"81527.688919";"Ambient air temperature";"8";"℃";
"81527.838919";"Absolute pedal position E";"77";"%";
"81527.970919";"Commanded throttle actuator";"100";"%";
"81528.311919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81528.436919";"Absolute throttle position B";"89";"%";
"81528.591919";"Absolute pedal position D";"78";"%";
"81528.661919";"OBD Module Voltage";"14.2";"V";
"81529.063919";"Calculated engine load value";"100";"%";
"81529.518919";"Engine coolant temperature";"83";"℃";
"81529.665919";"Short term fuel % trim - Bank 1";"0";"%";
"81529.820919";"Long term fuel % trim - Bank 1";"-9.375";"%";
"81529.955919";"Calculated boost";"-0.337212740866787";"psi";
"81529.955919";"Intake manifold absolute pressure";"14.358736062693";"psi";
"81530.105919";"Engine RPM";"1706";"rpm";
"81530.105919";"Engine RPM x1000";"1.7";"rpm";
"81530.252919";"Average speed";"60.0210254939342";"km/h";
"81530.252919";"Calculated instant fuel consumption";"0";"L/100km";
"81530.252919";"Distance travelled";"8.86431128225";"km";
"81530.252919";"Distance travelled (total)";"676.622918134211";"km";
"81530.252919";"Vehicle speed";"59";"km/h";
"81530.402919";"Timing advance";"12";"°";
"81530.590919";"Intake air temperature";"18";"℃";
"81530.779919";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"81530.779919";"Throttle position";"89.0196078431373";"%";
"81530.909919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81530.909919";"Oxygen sensor 1 Bank 1 Voltage";"0.85";"V";
"81531.367919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81531.367919";"Oxygen sensor 2 Bank 1 Voltage";"0.92";"V";
"81531.865919";"Distance traveled with MIL on";"0";"km";
"81532.024919";"Commanded evaporative purge";"24";"%";
"81532.180919";"# warm-ups since codes cleared";"0";"";
"81532.311919";"Distance traveled since codes cleared";"30663";"km";
"81532.465919";"Catalyst temperature Bank 1 Sensor 1";"817";"℃";
"81532.595919";"Catalyst temperature Bank 1 Sensor 2";"614";"℃";
"81532.872919";"Control module voltage";"14.1";"V";
"81533.001919";"Absolute load value";"85.4901960784314";"%";
"81533.455919";"Fuel/Air commanded equivalence ratio";"14.55789156";"";
"81533.602919";"Relative throttle position";"100";"%";
"81533.753919";"Ambient air temperature";"8";"℃";
"81533.903919";"Absolute pedal position E";"77";"%";
"81534.051919";"Commanded throttle actuator";"100";"%";
"81534.326919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81534.480919";"Absolute throttle position B";"89";"%";
"81534.639919";"Absolute pedal position D";"78";"%";
"81534.690919";"OBD Module Voltage";"14.3";"V";
"81535.084919";"Calculated engine load value";"100";"%";
"81535.523919";"Short term fuel % trim - Bank 1";"0";"%";
"81535.716919";"Long term fuel % trim - Bank 1";"-7.03125";"%";
"81535.879919";"Calculated boost";"-0.482250478874007";"psi";
"81535.879919";"Intake manifold absolute pressure";"14.213698324686";"psi";
"81536.008919";"Engine RPM";"2002";"rpm";
"81536.008919";"Engine RPM x1000";"2";"rpm";
"81536.137919";"Average speed";"60.1302786302992";"km/h";
"81536.137919";"Calculated instant fuel consumption";"0";"L/100km";
"81536.137919";"Distance travelled";"8.97874908280555";"km";
"81536.137919";"Distance travelled (total)";"676.737355934767";"km";
"81536.137919";"Vehicle speed";"70";"km/h";
"81536.287919";"Timing advance";"15";"°";
"81536.417919";"Intake air temperature";"17";"℃";
"81536.545919";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"81536.545919";"Throttle position";"89.0196078431373";"%";
"81536.694919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";
"81536.694919";"Oxygen sensor 1 Bank 1 Voltage";"0.86";"V";
"81536.814919";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";
"81536.814919";"Oxygen sensor 2 Bank 1 Voltage";"0.92";"V";
"81537.619919";"Distance traveled with MIL on";"0";"km";
"81537.766919";"Commanded evaporative purge";"36";"%";
"81537.893919";"# warm-ups since codes cleared";"0";"";
"81538.027919";"Distance traveled since codes cleared";"30663";"km";
"81538.180919";"Catalyst temperature Bank 1 Sensor 1";"834";"℃";
"81538.317919";"Catalyst temperature Bank 1 Sensor 2";"621";"℃";
"81538.559919";"Control module voltage";"14.2";"V";
"81538.707919";"Absolute load value";"87.0588235294118";"%";
"81538.856919";"Fuel/Air commanded equivalence ratio";"14.55789156";"";
"81538.973919";"Relative throttle position";"100";"%";
"81540.063919";"Ambient air temperature";"8";"℃";
"81540.188919";"Absolute pedal position E";"77";"%";
"81540.336919";"Commanded throttle actuator";"100";"%";
"81540.610919";"Long term secondary oxygen sensor trim Bank 1";"0";"%";
"81540.756919";"Absolute throttle position B";"89";"%";
"81540.964919";"Absolute pedal position D";"78";"%";
"81541.061919";"OBD Module Voltage";"14.2";"V";
"81541.454919";"Calculated engine load value";"100";"%";
"81541.829919";"Engine coolant temperature";"84";"℃";
"81541.984919";"Short term fuel % trim - Bank 1";"0";"%";
"81542.155919";"Long term fuel % trim - Bank 1";"-7.8125";"%";
"81542.311919";"Calculated boost";"-0.917363692895667";"psi";
"81542.311919";"Intake manifold absolute pressure";"13.778585110665";"psi";
"81542.467919";"Engine RPM";"2282";"rpm";
"81542.467919";"Engine RPM x1000";"2.3";"rpm";
"81542.614919";"Average speed";"60.3668438017282";"km/h";
"81542.614919";"Calculated instant fuel consumption";"0";"L/100km";
"81542.614919";"Distance travelled";"9.12268712058333";"km";
"81542.614919";"Distance travelled (total)";"676.881293972544";"km";
"81542.614919";"Vehicle speed";"80";"km/h";
"81542.767919";"Timing advance";"24";"°";
"81543.208919";"Intake air temperature";"16";"℃";
"81543.395919";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"81543.395919";"Throttle position";"30.5882352941176";"%";
"81543.590919";"Oxygen sensor 1 Bank 1 Short term fuel trim";"-5.46875";"%";
"81543.590919";"Oxygen sensor 1 Bank 1 Voltage";"0.835";"V";
